Date,Open,High,Low,Close,Nasdaq Index (NI),"Dow-Jones  Industrial 
Average (DJIA)",Shanghai Composite Index (SCI),Hang Seng Index (HSI)
2004-02-02,1.24759800,1.24820600,1.23960300,1.24330200,1487.8,10499.18,1623.9,13000.0
2004-02-03,1.25379300,1.25610800,1.25050000,1.25349400,1491.8,10505.18,1649.3,13090.0
2004-02-04,1.25459500,1.25610800,1.25050000,1.25399700,1462.6,10470.74,1685.2,13086.7
2004-02-05,1.25379300,1.26360000,1.25239500,1.25719700,1465.0,10495.55,1693.4,13030.9
2004-02-06,1.25700800,1.27260500,1.25189400,1.27000200,1498.9,10593.03,1679.2,13309.6
2004-02-09,1.26550200,1.27570500,1.26550200,1.26940600,1490.9,10579.03,1703.5,13576.7
2004-02-10,1.26929300,1.27870700,1.26739500,1.26850400,1500.3,10613.85,1691.0,13515.7
2004-02-11,1.26829500,1.28470300,1.26580700,1.28300500,1514.2,10737.70,1677.8,13524.8
2004-02-12,1.28330200,1.28470300,1.27960700,1.28180500,1501.3,10694.07,1663.8,13625.1
2004-02-13,1.28170600,1.28899200,1.27250800,1.27279900,1484.5,10627.85,1658.5,13739.8
2004-02-16,1.27299300,1.27900100,1.27220000,1.27650300,#N/A,#N/A,1696.8,13831.5
2004-02-17,1.27640600,1.28779700,1.27630800,1.28579300,1506.6,10714.88,1703.8,13815.4
2004-02-18,1.28630600,1.29220700,1.26659200,1.27250800,1507.5,10671.99,1717.1,13928.4
2004-02-19,1.27289600,1.27669900,1.26599900,1.27570500,1484.8,10664.73,1717.0,13867.2
2004-02-20,1.27580300,1.27609600,1.25029700,1.25420200,1482.1,10619.03,1721.8,13868.4
2004-02-23,1.25009400,1.25939800,1.24570200,1.25719700,1463.8,10609.62,1681.7,13765.1
2004-02-24,1.25719700,1.27110000,1.25289700,1.26779700,1462.1,10566.37,1682.3,13756.4
2004-02-25,1.26789300,1.27040600,1.24839300,1.24970300,1470.2,10601.62,1647.4,13599.5
2004-02-26,1.25009400,1.25179900,1.23969500,1.24480300,1477.1,10580.14,1654.9,13674.6
2004-02-27,1.24480300,1.25070400,1.23809900,1.24940700,1470.4,10583.92,1675.1,13907.0
2004-03-01,1.25390300,1.25410700,1.24299300,1.24480300,1489.5,10678.14,1689.8,13918.7
2004-03-02,1.24500400,1.24500400,1.22030100,1.22040500,1473.2,10591.48,1687.3,13731.3
2004-03-03,1.22019700,1.22200100,1.20689900,1.21909600,1466.1,10593.11,1661.8,13454.1
2004-03-04,1.21939300,1.22409500,1.21430000,1.22070300,1481.4,10588.00,1668.9,13451.6
2004-03-05,1.22049500,1.24269900,1.21799700,1.23679700,1473.0,10595.55,1662.1,13454.8
2004-03-08,1.23650700,1.24260700,1.23459800,1.24260700,1441.1,10529.48,1637.1,13573.5
2004-03-09,1.24260700,1.24640100,1.22869700,1.23190600,1437.5,10456.96,1637.1,13397.3
2004-03-10,1.24260700,1.24640100,1.22070300,1.22319700,1417.5,10296.89,1678.1,13214.2
2004-03-11,1.22319700,1.23800700,1.21740400,1.23510200,1402.2,10128.38,1691.6,13024.1
2004-03-12,1.23499500,1.23540700,1.21789300,1.22240400,1431.4,10240.08,1694.7,12932.2
2004-03-15,1.22140400,1.23140600,1.22130000,1.22720500,1399.9,10102.89,1736.2,12919.4
2004-03-16,1.22690400,1.23719500,1.22460500,1.22610600,1407.1,10184.67,1745.5,12932.6
2004-03-17,1.22600100,1.22919600,1.21829400,1.22270300,1428.9,10300.30,1745.1,12975.7
2004-03-18,1.22270300,1.24189700,1.22259900,1.23889600,1417.8,10295.78,1717.3,12816.2
2004-03-19,1.23869700,1.24069500,1.22640700,1.22690400,1398.6,10186.60,1747.9,12790.6
2004-03-22,1.22770200,1.23960300,1.22270300,1.23459800,1381.4,10064.75,1755.7,12550.9
2004-03-23,1.23459800,1.23699600,1.22729500,1.23450700,1370.0,10063.64,1741.7,12588.4
2004-03-24,1.23459800,1.23699600,1.21109400,1.21390200,1381.9,10048.23,1740.1,12678.1
2004-03-25,1.21400500,1.21970600,1.21080000,1.21369500,1425.9,10218.82,1736.5,12520.2
2004-03-26,1.21379900,1.22100100,1.20900000,1.21269500,1415.4,10212.97,1734.0,12483.2
2004-03-29,1.21140200,1.21700400,1.20650500,1.21660400,1442.3,10329.63,1719.7,12427.3
2004-03-30,1.21660400,1.22259900,1.21559900,1.21850200,1445.3,10381.70,1724.3,12641.4
2004-03-31,1.21820500,1.23219500,1.21759700,1.23130000,1438.4,10357.70,1741.6,12681.7
2004-04-01,1.23119400,1.23849700,1.22589600,1.23650700,1453.2,10373.33,1758.1,12676.3
2004-04-02,1.23659800,1.23719500,1.21080000,1.21290000,1490.3,10470.59,1768.6,12731.8
2004-04-05,1.21150400,1.21260600,1.19899800,1.20130200,1508.4,10558.37,1766.5,null
2004-04-06,1.20179300,1.21459500,1.19889700,1.21310600,1493.6,10570.81,1777.5,12887.0
2004-04-07,1.21300300,1.21979500,1.20589400,1.21660400,1482.0,10480.15,1774.6,12920.0
2004-04-08,1.21639700,1.22170200,1.20669500,1.20770000,1485.5,10442.03,1770.3,12909.4
2004-04-09,1.20790400,1.21129900,1.20669500,1.20860500,#N/A,#N/A,1727.3,null
2004-04-12,1.20910200,1.20959900,1.20580700,1.20730700,1495.9,10515.56,1723.0,null
2004-04-13,1.20730700,1.20829900,1.19100100,1.19380200,1472.9,10381.28,1715.1,13031.8
2004-04-14,1.19350300,1.19730400,1.18770500,1.19470000,1475.7,10377.95,1697.2,12669.9
2004-04-15,1.19460000,1.19899800,1.18999400,1.19869600,1459.4,10397.46,1679.1,12479.3
2004-04-16,1.19879600,1.20480500,1.19310400,1.20029300,1449.1,10451.97,1693.9,12458.4
2004-04-19,1.20199500,1.20780200,1.20029300,1.20069600,1473.5,10437.85,1675.9,12450.0
2004-04-20,1.19879600,1.20199500,1.18280200,1.18480600,1436.9,10314.50,1669.4,12394.4
2004-04-21,1.18480600,1.19119900,1.18210300,1.18100000,1451.0,10317.27,1651.6,12227.3
2004-04-22,1.18069300,1.19310400,1.17910600,1.19250600,1485.5,10461.20,1657.8,12167.7
2004-04-23,1.19229300,1.19390200,1.18020600,1.18500300,1497.0,10472.84,1635.5,12383.9
2004-04-26,1.18009400,1.18869300,1.17649800,1.18619700,1480.5,10444.73,1635.5,12132.7
2004-04-27,1.18629600,1.19460000,1.18369800,1.19290500,1479.5,10478.16,1611.9,12154.9
2004-04-28,1.19310400,1.19440100,1.18280200,1.18430100,1453.0,10342.60,1606.8,12165.3
2004-04-29,1.18430100,1.19849500,1.18080500,1.19600100,1431.4,10272.27,1579.4,12005.6
2004-04-30,1.19590000,1.20049500,1.19290500,1.19829400,1401.4,10225.57,1595.6,11943.0
2004-05-03,1.19940000,1.19980300,1.19250600,1.19360200,1415.3,10314.00,null,11950.6
2004-05-04,1.19360200,1.21169500,1.19350300,1.21050700,1422.1,10317.20,null,12098.3
2004-05-05,1.21050700,1.21780400,1.21020000,1.21589400,1428.4,10310.95,null,11950.5
2004-05-06,1.21589400,1.21749300,1.20689900,1.20770000,1415.6,10241.26,null,12010.3
2004-05-07,1.20780200,1.20869300,1.18749300,1.18800100,1406.2,10117.34,null,11910.8
2004-05-10,1.18949900,1.18949900,1.18160000,1.18459600,1397.1,9990.02,1560.2,11485.5
2004-05-11,1.18459600,1.18910300,1.17960700,1.18819900,1421.9,10019.47,1568.1,11508.1
2004-05-12,1.18800100,1.19410100,1.18379600,1.19050500,1414.8,10045.16,1603.8,11528.2
2004-05-13,1.19070300,1.19310400,1.17799500,1.18040100,1417.1,10010.74,1597.6,11396.9
2004-05-14,1.18040100,1.18940000,1.17889800,1.18819900,1399.8,10012.87,1562.7,11276.9
2004-05-17,1.18949900,1.20589400,1.18819900,1.20250100,1379.9,9906.91,1540.0,10967.7
2004-05-18,1.20240000,1.20380400,1.19360200,1.19450100,1397.5,9968.51,1555.4,11072.4
2004-05-19,1.19440100,1.20390500,1.19440100,1.20039400,1396.3,9937.71,1558.3,11469.4
2004-05-20,1.20039400,1.20140300,1.19009400,1.19570000,1396.9,9937.64,1549.1,11339.6
2004-05-21,1.19590000,1.20679700,1.19570000,1.20280500,1408.2,9966.74,1558.3,11576.0
2004-05-24,1.20010600,1.20250100,1.19390200,1.19990400,1414.0,9958.43,1550.3,11663.0
2004-05-25,1.19980300,1.21260600,1.19879600,1.21009700,1447.7,10117.62,1518.0,11692.6
2004-05-26,1.21009700,1.21400500,1.20879500,1.21109400,1453.9,10109.89,1524.4,null
2004-05-27,1.21100600,1.22860700,1.20930700,1.22759600,1463.1,10205.20,1557.2,11983.9
2004-05-28,1.22729500,1.22940700,1.22070300,1.22180700,1466.2,10188.45,1548.7,12116.9
2004-05-31,1.22400500,1.22450000,1.21820500,1.21989900,#N/A,#N/A,1555.9,12198.2
2004-06-01,1.21989900,1.22649700,1.21599800,1.22450000,1468.5,10202.65,1579.7,12105.5
2004-06-02,1.22460500,1.23049700,1.22100100,1.22189600,1464.2,10262.97,1567.1,12201.8
2004-06-03,1.22189600,1.22520500,1.21759700,1.22210500,1445.2,10195.91,1543.5,11929.9
2004-06-04,1.22189600,1.22999700,1.21860600,1.22750600,1455.0,10242.82,1542.1,12022.6
2004-06-07,1.23180000,1.23400400,1.23090600,1.23180000,1491.4,10391.08,1517.1,12326.8
2004-06-08,1.23240700,1.23499500,1.22499500,1.22610600,1496.0,10432.52,1493.8,12344.2
2004-06-09,1.22619600,1.22750600,1.20280500,1.20429700,1469.5,10368.44,1468.1,12339.9
2004-06-10,1.20450000,1.21160700,1.20329700,1.21090300,1481.3,10410.10,1468.3,12422.9
2004-06-11,1.21050700,1.21109400,1.19710300,1.20150400,#N/A,#N/A,1472.1,12396.4
2004-06-14,1.19680200,1.20879500,1.19570000,1.20620000,1458.6,10334.73,1438.7,12076.6
2004-06-15,1.20580700,1.21709300,1.20339800,1.21660400,1479.2,10380.43,1463.8,12050.7
2004-06-16,1.21660400,1.21679700,1.19869600,1.20069600,1480.0,10379.58,1475.4,12161.8
2004-06-17,1.20049500,1.20759800,1.19970200,1.20339800,1464.0,10377.52,1445.5,12082.9
2004-06-18,1.20329700,1.21490400,1.19780600,1.21450600,1464.7,10416.41,1427.3,11855.5
2004-06-21,1.21379900,1.21459500,1.20809400,1.21260600,1453.2,10371.47,1433.5,11845.6
2004-06-22,1.21250300,1.21319500,1.20700100,1.21219500,1474.9,10395.07,1450.7,null
2004-06-23,1.21210600,1.21900700,1.20730700,1.20860500,1493.5,10479.57,1440.7,11849.8
2004-06-24,1.20879500,1.21900700,1.20460200,1.21740400,1488.3,10443.81,1427.8,12163.7
2004-06-25,1.21709300,1.22030100,1.21129900,1.22030100,1498.4,10371.84,1401.1,12185.5
2004-06-28,1.21749300,1.22270300,1.21279700,1.21869500,1493.1,10357.09,1385.2,12194.6
2004-06-29,1.21869500,1.21909600,1.20749600,1.20980400,1505.7,10413.43,1408.7,12116.3
2004-06-30,1.20949700,1.22030100,1.20679700,1.21839800,1516.6,10435.48,1399.2,12285.8
2004-07-01,1.21829400,1.22080700,1.21390200,1.21620500,1489.6,10334.16,1441.1,null
2004-07-02,1.21620500,1.23300000,1.21490400,1.23110300,1481.2,10282.83,1441.2,12220.1
2004-07-05,1.23300000,1.23319800,1.22750600,1.22999700,#N/A,#N/A,1444.6,12252.1
2004-07-06,1.22999700,1.23289400,1.22709900,1.22850100,1445.7,10219.34,1450.5,12284.1
2004-07-07,1.22839600,1.23880400,1.22780700,1.23710300,1452.5,10240.29,1438.4,12320.3
2004-07-08,1.23699600,1.24029500,1.23429400,1.23949500,1431.1,10171.56,1439.8,12119.8
2004-07-09,1.23969500,1.24240600,1.23739400,1.24189700,1440.0,10213.22,1430.7,12202.3
2004-07-12,1.24120300,1.24359500,1.23869700,1.24080300,1432.1,10238.22,1397.1,12191.0
2004-07-13,1.24040200,1.24120300,1.23040600,1.23330400,1428.7,10247.59,1399.5,12078.3
2004-07-14,1.23330400,1.24200500,1.23249900,1.23849700,1416.1,10208.80,1403.8,11932.8
2004-07-15,1.23849700,1.23920300,1.23350200,1.23560500,1415.9,10163.16,1421.5,11939.4
2004-07-16,1.23580400,1.24599700,1.23330400,1.24559400,1392.2,10139.78,1456.1,12059.2
2004-07-19,1.24550100,1.24640100,1.24049500,1.24399800,1396.8,10094.06,1457.5,12167.0
2004-07-20,1.24379700,1.24559400,1.23099600,1.23339500,1421.1,10149.07,1447.9,12123.6
2004-07-21,1.23350200,1.23490300,1.22149300,1.22630200,1386.6,10046.13,1448.0,12395.1
2004-07-22,1.22610600,1.22899900,1.22390000,1.22559500,1408.5,10050.33,1407.4,12320.2
2004-07-23,1.22580600,1.22669300,1.20920400,1.20959900,1375.5,9962.22,1407.4,12353.0
2004-07-26,1.21080000,1.21700400,1.20930700,1.21390200,1368.4,9961.92,1387.7,12319.8
2004-07-27,1.21419600,1.21900700,1.20400700,1.20640400,1391.5,10085.14,1384.1,12301.3
2004-07-28,1.20630200,1.20790400,1.20099900,1.20439800,1383.8,10117.07,1388.8,12320.3
2004-07-29,1.20460200,1.20949700,1.19980300,1.20380400,1398.6,10129.24,1407.3,12183.1
2004-07-30,1.20380400,1.21160700,1.20049500,1.20160500,1400.4,10139.71,1386.2,12238.0
2004-08-02,1.20419500,1.20939500,1.20199500,1.20219800,1406.3,10179.16,1373.2,12201.4
2004-08-03,1.20219800,1.20780200,1.20020600,1.20529800,1379.1,10120.24,1366.4,12357.1
2004-08-04,1.20529800,1.20659300,1.19750400,1.20599600,1379.2,10126.51,1404.5,12280.3
2004-08-05,1.20589400,1.20749600,1.20299300,1.20519700,1353.4,9963.03,1389.0,12491.9
2004-08-06,1.20570500,1.23080000,1.20490600,1.23080000,1315.3,9815.33,1390.5,12478.7
2004-08-09,1.22699400,1.22910500,1.22510000,1.22729500,1318.8,9814.66,1395.8,12467.4
2004-08-10,1.22780700,1.23199700,1.22240400,1.22360100,1346.7,9944.67,1400.8,12408.0
2004-08-11,1.22379500,1.22480000,1.21989900,1.22219500,1324.7,9938.32,1385.0,12343.1
2004-08-12,1.22219500,1.22910500,1.22189600,1.22390000,1304.4,9814.59,1368.2,12413.4
2004-08-13,1.22400500,1.23790000,1.21850200,1.23759300,1307.8,9825.35,1368.4,12359.8
2004-08-16,1.23809900,1.23809900,1.23249900,1.23589500,1326.8,9954.55,1354.5,12219.8
2004-08-17,1.23580400,1.23790000,1.23169400,1.23450700,1335.7,9972.83,1360.2,12256.1
2004-08-18,1.23479700,1.23650700,1.22930200,1.23400400,1363.7,10083.15,1358.2,12228.5
2004-08-19,1.23409600,1.23790000,1.23359300,1.23719500,1353.2,10040.82,1340.4,12396.7
2004-08-20,1.23730200,1.23849700,1.22850100,1.23219500,1366.7,10110.14,1341.7,12376.9
2004-08-23,1.23080000,1.23180000,1.21340100,1.21520000,1370.9,10073.05,1325.4,12431.8
2004-08-24,1.21509600,1.21669300,1.20669500,1.20819600,1369.8,10098.63,1344.6,12646.5
2004-08-25,1.20809400,1.21129900,1.20570500,1.20860500,1389.2,10181.74,1339.8,12793.0
2004-08-26,1.20840100,1.21140200,1.20560400,1.20990700,1384.0,10173.41,1334.4,12784.4
2004-08-27,1.20990700,1.21369500,1.20089800,1.20199500,1388.6,10195.01,1320.6,12818.4
2004-08-30,1.20170600,1.20669500,1.19919900,1.20490600,1367.9,10122.52,1319.5,12877.8
2004-08-31,1.20490600,1.21939300,1.20470300,1.21780400,1368.7,10173.92,1342.1,12850.3
2004-09-01,1.21770000,1.22210500,1.21520000,1.21900700,1378.0,10168.46,1321.5,13023.9
2004-09-02,1.21920000,1.22010700,1.21450600,1.21730000,1398.3,10290.28,1327.9,12999.1
2004-09-03,1.21749300,1.21829400,1.20460200,1.20550200,1371.8,10260.20,1327.1,12948.1
2004-09-06,1.20630200,1.20829900,1.20519700,1.20659300,#N/A,#N/A,1321.5,13104.3
2004-09-07,1.20679700,1.21129900,1.20570500,1.20990700,1381.8,10342.79,1324.3,13136.0
2004-09-08,1.20990700,1.21939300,1.20329700,1.21890300,1376.8,10313.36,1309.3,13050.0
2004-09-09,1.21909600,1.22450000,1.21629300,1.22420000,1391.5,10289.10,1284.3,12942.2
2004-09-10,1.22439500,1.23060300,1.22059900,1.22729500,1413.0,10313.07,1287.1,13004.0
2004-09-13,1.22830500,1.22889400,1.22270300,1.22640700,1427.3,10314.76,1260.3,13139.6
2004-09-14,1.22649700,1.22949800,1.22300200,1.22600100,1434.4,10318.16,1300.4,13148.1
2004-09-15,1.22610600,1.22630200,1.21390200,1.21570200,1415.3,10231.36,1355.2,13084.4
2004-09-16,1.21570200,1.21979500,1.21250300,1.21900700,1418.0,10244.49,1371.2,13209.8
2004-09-17,1.21890300,1.22240400,1.21629300,1.21820500,1426.3,10284.46,1414.7,13224.9
2004-09-20,1.21749300,1.21820500,1.21290000,1.21740400,1424.7,10204.89,1463.2,13221.3
2004-09-21,1.21719600,1.23450700,1.21719600,1.23289400,1435.9,10244.93,1448.6,13304.5
2004-09-22,1.23289400,1.23319800,1.22330100,1.22669300,1404.2,10109.18,1420.1,13272.2
2004-09-23,1.22660300,1.23339500,1.22600100,1.22720500,1405.8,10038.90,1464.8,13280.4
2004-09-24,1.22720500,1.23569700,1.22480000,1.22759600,1399.1,10047.24,1435.6,13066.8
2004-09-27,1.22860700,1.23149700,1.22529500,1.23080000,1385.6,9988.54,1427.4,13021.9
2004-09-28,1.23069300,1.23490300,1.22850100,1.23210400,1389.7,10077.40,1435.6,12950.8
2004-09-29,1.23190600,1.23420200,1.22999700,1.23370000,1410.9,10136.24,1420.0,null
2004-09-30,1.23380600,1.24440000,1.23210400,1.24339400,1412.7,10080.27,1396.7,13120.0
2004-10-01,1.24350300,1.24379700,1.23889600,1.24149600,1452.9,10192.65,null,null
2004-10-04,1.24020200,1.24020200,1.22640700,1.22899900,1459.0,10216.54,null,13359.3
2004-10-05,1.22910500,1.23310600,1.22679800,1.23160300,1461.8,10177.68,null,13331.1
2004-10-06,1.23160300,1.23240700,1.22600100,1.22809400,1474.4,10239.92,null,13271.6
2004-10-07,1.22819900,1.23130000,1.22770200,1.22990600,1455.8,10125.40,null,13321.7
2004-10-08,1.23019400,1.24350300,1.22889400,1.24100300,1431.0,10055.20,1422.9,13241.5
2004-10-11,1.24120300,1.24160400,1.23739400,1.23840500,1437.7,10081.97,1413.2,13305.1
2004-10-12,1.23840500,1.23869700,1.22930200,1.23210400,1435.0,10077.18,1384.4,13251.6
2004-10-13,1.23210400,1.23519300,1.22349600,1.23490300,1434.5,10002.33,1386.7,13171.6
2004-10-14,1.23479700,1.24160400,1.23269600,1.23889600,1425.2,9894.45,1332.9,13035.4
2004-10-15,1.23909600,1.25000000,1.23820600,1.24789400,1431.0,9933.38,1330.5,13059.4
2004-10-18,1.24829900,1.25340000,1.24649400,1.24890700,1457.3,9956.32,1335.4,13034.7
2004-10-19,1.24879800,1.25269300,1.24550100,1.25189400,1443.8,9897.62,1337.6,13154.5
2004-10-20,1.25120400,1.26299300,1.25009400,1.25789300,1452.3,9886.93,1330.6,12999.1
2004-10-21,1.25800400,1.26500600,1.25749800,1.26200500,1474.8,9865.76,1310.5,13015.2
2004-10-22,1.26210000,1.26940600,1.26039800,1.26910000,1438.3,9757.81,1329.4,null
2004-10-25,1.27299300,1.28300500,1.27279900,1.28109900,1432.6,9749.99,1311.2,12818.1
2004-10-26,1.28100000,1.28430700,1.27339900,1.27650300,1442.1,9888.48,1324.8,12852.3
2004-10-27,1.27650300,1.28090200,1.26990600,1.27060000,1480.0,10002.03,1342.8,12838.7
2004-10-28,null,null,null,null,1487.1,10004.54,1341.7,13113.2
2004-10-29,1.27079300,1.27980300,1.26620700,1.27919800,1486.7,10027.47,1320.5,13054.7
2004-11-01,1.28280800,1.28280800,1.27210300,1.27460000,1488.8,10054.39,1305.3,13094.3
2004-11-02,1.27469700,1.27500600,1.26710600,1.27200600,1494.8,10035.73,1301.5,13308.7
2004-11-03,1.27189200,1.28320300,1.26659200,1.28249500,1503.9,10137.05,1326.7,13397.7
2004-11-04,1.28219900,1.28940700,1.27970500,1.28730000,1516.2,10314.76,1304.8,13369.1
2004-11-05,1.28730000,1.29799300,1.27849400,1.29669700,1525.2,10387.54,1305.1,13495.0
2004-11-08,1.29639500,1.29880200,1.29100500,1.29080600,1527.1,10391.31,1304.2,13561.5
2004-11-09,1.29100500,1.29379500,1.28879300,1.28990700,1527.0,10386.37,1307.4,13516.7
2004-11-10,1.29000600,1.29839800,1.28620700,1.28859300,1517.1,10385.48,1354.4,13672.4
2004-11-11,1.28839400,1.29210700,1.28630600,1.29100500,1541.7,10469.84,1347.1,13624.5
2004-11-12,1.29080600,1.29890400,1.28859300,1.29700000,1558.4,10539.01,1352.2,13784.5
2004-11-15,1.29900500,1.29990000,1.29220700,1.29399600,1561.0,10550.24,1370.0,13932.2
2004-11-16,1.29369500,1.29920700,1.29230700,1.29619300,1548.5,10487.65,1370.4,13746.1
2004-11-17,1.29609200,1.30490400,1.29550500,1.30379800,1571.1,10549.57,1356.1,13825.0
2004-11-18,1.30379800,1.30729200,1.29439800,1.29490100,1580.8,10572.55,1367.8,13799.8
2004-11-19,1.29480000,1.30640400,1.29419700,1.30390000,1552.1,10456.91,1380.0,13787.7
2004-11-22,1.30259200,1.30519300,1.30169300,1.30400200,1568.3,10489.42,1383.0,13800.6
2004-11-23,1.30420600,1.31030700,1.29799300,1.30970600,1562.6,10492.60,1371.2,14023.3
2004-11-24,1.30999800,1.31910500,1.30869500,1.31780100,1582.6,10520.31,1359.1,13997.0
2004-11-25,1.31809600,1.32830400,1.31670800,1.32580300,#N/A,#N/A,1358.3,13926.6
2004-11-26,1.32569700,1.33290700,1.31990600,1.32950400,1578.3,10522.23,1356.7,13895.0
2004-11-29,1.32719300,1.33030000,1.32339900,1.32650600,1580.4,10475.90,1337.4,14066.9
2004-11-30,1.32629500,1.33290700,1.32390700,1.32980500,1571.5,10428.02,1340.8,14060.0
2004-12-01,1.32980500,1.33570200,1.32839200,1.33459700,1607.2,10590.22,1334.9,14162.8
2004-12-02,1.33479300,1.33779300,1.32480200,1.32610200,1613.2,10585.12,1333.1,14261.8
2004-12-03,1.32629500,1.34660200,1.32590800,1.34660200,1614.4,10592.21,1337.2,14211.8
2004-12-06,1.34500800,1.34569600,1.33920800,1.33960300,1619.6,10547.06,1339.6,14256.9
2004-12-07,1.33949500,1.34700100,1.33940500,1.34309300,1589.3,10440.58,1323.8,14235.8
2004-12-08,1.34329200,1.34329200,1.32199900,1.33450800,1601.9,10494.23,1326.4,14022.3
2004-12-09,1.33459700,1.33589800,1.32580300,1.33040600,1609.8,10552.82,1338.8,14008.8
2004-12-10,1.33019400,1.33040600,1.31499400,1.32159800,1605.2,10543.22,1317.7,13901.8
2004-12-13,1.32229700,1.33269400,1.32210400,1.33200100,1621.2,10638.32,1309.7,13886.2
2004-12-14,1.33210800,1.33280000,1.32640100,1.33090200,1627.5,10676.45,1307.6,14043.5
2004-12-15,1.33079600,1.34379700,1.32650600,1.34039300,1623.6,10691.45,1313.0,14078.5
2004-12-16,1.34019500,1.34300300,1.32130100,1.32510000,1607.6,10705.64,1305.0,14024.6
2004-12-17,1.32539900,1.33200100,1.32320600,1.33129200,1596.6,10649.92,1290.5,13992.4
2004-12-20,1.33109700,1.34089600,1.33010600,1.33920800,1592.0,10661.60,1275.5,14214.0
2004-12-21,1.33940500,1.34100400,1.33579100,1.33689800,1609.3,10759.43,1275.2,14180.8
2004-12-22,1.33689800,1.34030300,1.33479300,1.33910000,1613.6,10815.89,1307.6,14151.1
2004-12-23,1.33910000,1.35180800,1.33840100,1.35120500,1613.8,10827.12,1282.7,14235.3
2004-12-24,1.35140600,1.35479300,1.34900000,1.35380300,#N/A,#N/A,1285.0,14194.9
2004-12-27,1.35279500,1.36420100,1.35189900,1.36239800,1607.6,10776.13,1280.3,null
2004-12-28,1.36219400,1.36459200,1.35939800,1.35939800,1624.2,10854.54,1278.9,14197.0
2004-12-29,1.35950800,1.36449800,1.35639200,1.36069200,1624.9,10829.19,1274.3,14266.4
2004-12-30,1.36060000,1.36600800,1.35810500,1.36280600,1623.8,10800.30,1273.7,14163.5
2004-12-31,1.36299200,1.36619500,1.35219200,1.35650200,1621.1,10783.01,1266.5,14230.1
2005-01-03,1.35810500,1.35810500,1.34019500,1.34700100,1603.5,10729.43,null,14237.4
2005-01-04,1.34700100,1.34960100,1.32610200,1.32819800,1571.8,10630.78,1242.8,14045.9
2005-01-05,1.32830400,1.33030000,1.32229700,1.32800400,1563.8,10597.83,1251.9,13764.4
2005-01-06,1.32789800,1.32789800,1.31639600,1.31830500,1557.5,10622.88,1239.4,13712.0
2005-01-07,1.31820000,1.32480200,1.30299900,1.30609700,1564.8,10603.96,1244.7,13574.9
2005-01-10,1.30760000,1.31199200,1.30640400,1.31099400,1564.9,10621.03,1252.4,13531.4
2005-01-11,1.31140700,1.31710700,1.31049600,1.31169900,1553.4,10556.22,1257.5,13509.3
2005-01-12,1.31140700,1.32909800,1.30869500,1.32559200,1565.8,10617.78,1256.9,13565.3
2005-01-13,1.32590800,1.32659400,1.32030600,1.32110900,1545.2,10505.83,1256.3,13573.3
2005-01-14,1.32119600,1.32119600,1.30679700,1.30989500,1561.1,10558.00,1245.6,13494.8
2005-01-17,1.30999800,1.31290500,1.30410400,1.30510800,#N/A,#N/A,1216.7,13621.7
2005-01-18,1.30490400,1.30729200,1.30030600,1.30179500,1573.5,10628.79,1225.5,13604.2
2005-01-19,1.30179500,1.31140700,1.29710100,1.30030600,1545.7,10539.97,1218.1,13678.6
2005-01-20,1.30020400,1.30240600,1.29319300,1.29629400,1514.6,10471.47,1204.4,13543.6
2005-01-21,1.29619300,1.30679700,1.29359400,1.29990000,1503.6,10392.99,1234.5,13481.0
2005-01-24,1.30420600,1.30960300,1.30349200,1.30390000,1480.7,10368.61,1255.8,13387.0
2005-01-25,1.30390000,1.30760000,1.29540400,1.29710100,1490.6,10461.56,1254.2,13584.1
2005-01-26,1.29720200,1.31030700,1.29689900,1.30780500,1509.0,10498.59,1242.0,13623.7
2005-01-27,1.30790800,1.31209500,1.30150700,1.30410400,1507.6,10467.40,1225.9,13628.9
2005-01-28,1.30430800,1.30780500,1.29959600,1.30449500,1499.5,10427.20,1213.7,13650.1
2005-01-31,1.30240600,1.30609700,1.29799300,1.30519300,1519.6,10489.94,1191.8,13721.7
2005-02-01,1.30500600,1.30659200,1.30040700,1.30390000,1523.7,10551.94,1188.9,13578.3
2005-02-02,1.30510800,1.30939700,1.30140600,1.30320300,1525.1,10596.79,1252.5,13555.8
2005-02-03,1.30349200,1.30379800,1.29480000,1.29720200,1508.2,10593.10,1242.3,13515.3
2005-02-04,1.29710100,1.30320300,1.28559500,1.28579300,1534.5,10716.13,1269.0,13585.2
2005-02-07,1.28559500,1.28650500,1.27409600,1.27640600,1529.1,10715.76,null,13795.0
2005-02-08,1.27640600,1.27960700,1.27370700,1.27699200,1532.7,10724.63,null,13845.6
2005-02-09,1.27679700,1.28170600,1.27450200,1.28129600,1506.8,10664.11,null,#N/A
2005-02-10,1.28100000,1.29040600,1.27520100,1.28759800,1506.8,10749.61,null,#N/A
2005-02-11,1.28779700,1.28970700,1.28529800,1.28569400,1530.5,10796.01,null,#N/A
2005-02-14,1.28889200,1.29880200,1.28859300,1.29730300,1538.2,10791.13,null,14017.2
2005-02-15,1.29720200,1.30480200,1.29560500,1.30169300,1547.3,10837.32,null,13995.8
2005-02-16,1.30140600,1.30519300,1.29679800,1.30230400,1542.4,10834.88,1278.9,14015.5
2005-02-17,1.30250700,1.30900300,1.30199800,1.30749700,1519.3,10754.26,1276.1,13967.8
