Date,Open,High,Low,Close,Adj Close,Momentum,Average,Range,OHLC Price
2018-12-21,1.145777,1.147447,1.138784,1.145685,1.145685,0.000092,1.1431155,0.008663,1.14442325
2018-12-24,1.137204,1.143838,1.137204,1.137281,1.137281,-0.000077,1.140521,0.006634,1.13888175
2018-12-25,1.140511,1.142204,1.13701,1.140394,1.140394,0.000117,1.139607,0.005194,1.14002975
2018-12-26,1.141344,1.141944,1.137618,1.141553,1.141553,-0.000209,1.139781,0.004326,1.14061475
2018-12-27,1.136364,1.143432,1.135912,1.136131,1.136131,0.000233,1.139672,0.00752,1.13795975
2018-12-28,1.143092,1.147315,1.143092,1.143105,1.143105,-0.000013,1.1452035,0.004223,1.144151
2018-12-31,1.14389,1.146592,1.142231,1.143995,1.143995,-0.000105,1.1444115,0.004361,1.144177
2019-01-01,1.149425,1.155001,1.1465,1.149306,1.149306,0.000119,1.1507505,0.008501,1.150058
2019-01-02,1.146132,1.1497,1.134572,1.146171,1.146171,-0.000039,1.142136,0.015128,1.14414375
2019-01-03,1.131734,1.140914,1.131734,1.131811,1.131811,-0.000077,1.136324,0.00918,1.13404825
2019-01-04,1.139095,1.141774,1.134816,1.139108,1.139108,-0.000013,1.138295,0.006958,1.13869825
2019-01-07,1.141292,1.147447,1.140524,1.141044,1.141044,0.000248,1.1439855,0.006923,1.14257675
2019-01-08,1.147934,1.148633,1.142465,1.147974,1.147974,-0.00004,1.145549,0.006168,1.1467515
2019-01-09,1.145725,1.154015,1.144165,1.145607,1.145607,0.000118,1.14909,0.00985,1.147378
2019-01-10,1.155522,1.15714,1.151145,1.155495,1.155495,0.000027,1.1541425,0.005995,1.1548255
2019-01-11,1.151517,1.1539,1.145974,1.151013,1.151013,0.000504,1.149937,0.007926,1.150601
2019-01-14,1.146276,1.148369,1.145161,1.146014,1.146014,0.000262,1.146765,0.003208,1.146455
2019-01-15,1.147315,1.149161,1.138615,1.147289,1.147289,0.000026,1.143888,0.010546,1.145595
2019-01-16,1.141409,1.142231,1.137889,1.141683,1.141683,-0.000274,1.14006,0.004342,1.140803
2019-01-17,1.1399,1.140771,1.137242,1.139809,1.139809,0.000091,1.1390065,0.003529,1.1394305
2019-01-18,1.139186,1.141032,1.135422,1.139264,1.139264,-0.000078,1.138227,0.00561,1.138726
2019-01-21,1.136544,1.138822,1.135796,1.136557,1.136557,-0.000013,1.137309,0.003026,1.13692975
2019-01-22,1.136958,1.137527,1.133684,1.136932,1.136932,0.000026,1.1356055,0.003843,1.13627525
2019-01-23,1.136377,1.139315,1.135164,1.136402,1.136402,-0.000025,1.1372395,0.004151,1.1368145
2019-01-24,1.138706,1.139341,1.131324,1.138822,1.138822,-0.000116,1.1353325,0.008017,1.13704825
2019-01-25,1.130991,1.141162,1.130582,1.13135,1.13135,-0.000359,1.135872,0.01058,1.13352125
2019-01-28,1.141266,1.144558,1.139095,1.141305,1.141305,-0.000039,1.1418265,0.005463,1.141556
2019-01-29,1.142975,1.145056,1.141175,1.143001,1.143001,-0.000026,1.1431155,0.003881,1.14305175
2019-01-30,1.143511,1.145029,1.140862,1.143537,1.143537,-0.000026,1.1429455,0.004167,1.14323475
2019-01-31,1.148554,1.151371,1.145056,1.148765,1.148765,-0.000211,1.1482135,0.006315,1.1484365
2019-02-01,1.145082,1.148844,1.143511,1.144951,1.144951,0.000131,1.1461775,0.005333,1.145597
2019-02-04,1.145725,1.146263,1.142544,1.145528,1.145528,0.000197,1.1444035,0.003719,1.145015
2019-02-05,1.143576,1.144296,1.140329,1.143628,1.143628,-0.000052,1.1423125,0.003967,1.14295725
2019-02-06,1.140875,1.141097,1.13754,1.140993,1.140993,-0.000118,1.1393185,0.003557,1.14012625
2019-02-07,1.136635,1.13701,1.132605,1.136596,1.136596,0.000039,1.1348075,0.004405,1.1357115
2019-02-08,1.133993,1.1351,1.132182,1.133877,1.133877,0.000116,1.133641,0.002918,1.133788
2019-02-11,1.132426,1.133144,1.127345,1.132426,1.132426,0,1.1302445,0.005799,1.13133525
2019-02-12,1.128032,1.13199,1.125885,1.127904,1.127904,0.000128,1.1289375,0.006105,1.12845275
2019-02-13,1.133273,1.13443,1.128286,1.133466,1.133466,-0.000193,1.131358,0.006144,1.13236375
2019-02-14,1.126405,1.130825,1.125062,1.126494,1.126494,-0.000089,1.1279435,0.005763,1.1271965
2019-02-15,1.129471,1.129816,1.123495,1.129535,1.129535,-0.000064,1.1266555,0.006321,1.12807925
2019-02-18,1.129484,1.133414,1.129484,1.129803,1.129803,-0.000319,1.131449,0.00393,1.13054625
2019-02-19,1.131209,1.134185,1.127701,1.131196,1.131196,0.000013,1.130943,0.006484,1.13107275
2019-02-20,1.134301,1.136958,1.132593,1.134301,1.134301,0,1.1347755,0.004365,1.13453825
2019-02-21,1.134636,1.136583,1.132259,1.134636,1.134636,0,1.134421,0.004324,1.1345285
2019-02-22,1.13398,1.135576,1.131875,1.134301,1.134301,-0.000321,1.1337255,0.003701,1.133933
2019-02-25,1.134018,1.136751,1.1338,1.134224,1.134224,-0.000206,1.1352755,0.002951,1.13469825
2019-02-26,1.136622,1.137864,1.134649,1.136751,1.136751,-0.000129,1.1362565,0.003215,1.1364715
2019-02-27,1.139419,1.140381,1.136389,1.139315,1.139315,0.000104,1.138385,0.003992,1.138876
2019-02-28,1.137786,1.142204,1.13608,1.138019,1.138019,-0.000233,1.139142,0.006124,1.13852225
2019-03-01,1.137255,1.140888,1.135435,1.137346,1.137346,-0.000091,1.1381615,0.005453,1.137731
2019-03-04,1.137527,1.137527,1.131055,1.137592,1.137592,-0.000065,1.134291,0.006472,1.13592525
2019-03-05,1.133825,1.133915,1.129318,1.133735,1.133735,0.00009,1.1316165,0.004597,1.13269825
2019-03-06,1.130621,1.132503,1.129165,1.13071,1.13071,-0.000089,1.130834,0.003338,1.13074975
2019-03-07,1.131247,1.13199,1.120875,1.131401,1.131401,-0.000154,1.1264325,0.011115,1.12887825
2019-03-08,1.120197,1.124455,1.118606,1.119833,1.119833,0.000364,1.1215305,0.005849,1.12077275
2019-03-11,1.123103,1.125746,1.122259,1.123242,1.123242,-0.000139,1.1240025,0.003487,1.1235875
2019-03-12,1.125885,1.129433,1.125024,1.125923,1.125923,-0.000038,1.1272285,0.004409,1.12656625
2019-03-13,1.128681,1.131375,1.127904,1.128745,1.128745,-0.000064,1.1296395,0.003471,1.12917625
2019-03-14,1.133286,1.133594,1.129471,1.133106,1.133106,0.00018,1.1315325,0.004123,1.13236425
2019-03-15,1.130761,1.134301,1.130224,1.130838,1.130838,-0.000077,1.1322625,0.004077,1.131531
2019-03-18,1.13199,1.135976,1.123469,1.131977,1.131977,0.000013,1.1297225,0.012507,1.130853
2019-03-19,1.133556,1.136364,1.133427,1.13362,1.13362,-0.000064,1.1348955,0.002937,1.13424175
2019-03-20,1.135306,1.136751,1.133645,1.135486,1.135486,-0.00018,1.135198,0.003106,1.135297
2019-03-21,1.143001,1.143995,1.135512,1.142792,1.142792,0.000209,1.1397535,0.008483,1.141325
2019-03-22,1.137398,1.139212,1.127561,1.137501,1.137501,-0.000103,1.1333865,0.011651,1.135418
2019-03-25,1.129612,1.13317,1.12905,1.129586,1.129586,0.000026,1.13111,0.00412,1.1303545
2019-03-26,1.131452,1.132888,1.127955,1.13158,1.13158,-0.000128,1.1304215,0.004933,1.13096875
2019-03-27,1.127447,1.128554,1.124265,1.127485,1.127485,-0.000038,1.1264095,0.004289,1.12693775
2019-03-28,1.125138,1.1263,1.121516,1.125176,1.125176,-0.000038,1.123908,0.004784,1.1245325
2019-03-29,1.122952,1.124606,1.121089,1.123002,1.123002,-0.00005,1.1228475,0.003517,1.12291225
2019-04-01,1.122347,1.125024,1.120988,1.122385,1.122385,-0.000038,1.123006,0.004036,1.122686
2019-04-02,1.120599,1.121401,1.118456,1.120574,1.120574,0.000025,1.1199285,0.002945,1.1202575
2019-04-03,1.120285,1.1255,1.120247,1.120385,1.120385,-0.0001,1.1228735,0.005253,1.12160425
2019-04-04,1.124531,1.124986,1.120925,1.124695,1.124695,-0.000164,1.1229555,0.004061,1.12378425
2019-04-05,1.12246,1.124151,1.121164,1.122586,1.122586,-0.000126,1.1226575,0.002987,1.12259025
2019-04-08,1.122208,1.127408,1.121554,1.121957,1.121957,0.000251,1.124481,0.005854,1.12328175
2019-04-09,1.125644,1.128796,1.125644,1.125644,1.125644,0,1.12722,0.003152,1.126432
2019-04-10,1.126494,1.128286,1.123103,1.126697,1.126697,-0.000203,1.1256945,0.005183,1.126145
2019-04-11,1.127612,1.128745,1.125606,1.12765,1.12765,-0.000038,1.1271755,0.003139,1.12740325
2019-04-12,1.125936,1.132503,1.125834,1.126075,1.126075,-0.000139,1.1291685,0.006669,1.127587
2019-04-15,1.130365,1.132246,1.129943,1.130506,1.130506,-0.000141,1.1310945,0.002303,1.130765
2019-04-16,1.130442,1.1315,1.128605,1.130493,1.130493,-0.000051,1.1300525,0.002895,1.13026
2019-04-17,1.128515,1.132375,1.128184,1.128503,1.128503,0.000012,1.1302795,0.004191,1.12939425
2019-04-18,1.130071,1.1306,1.123772,1.129714,1.129714,0.000357,1.127186,0.006828,1.12853925
2019-04-19,1.123608,1.125113,1.123305,1.123595,1.123595,0.000013,1.124209,0.001808,1.12390525
2019-04-22,1.124455,1.12638,1.123671,1.124455,1.124455,0,1.1250255,0.002709,1.12474025
2019-04-23,1.125885,1.126126,1.119344,1.125898,1.125898,-0.000013,1.122735,0.006782,1.12431325
2019-04-24,1.122448,1.12246,1.118306,1.122435,1.122435,0.000013,1.120383,0.004154,1.12141225
2019-04-25,1.115698,1.1164,1.112174,1.115349,1.115349,0.000349,1.114287,0.004226,1.11490525
2019-04-26,1.11371,1.117281,1.112298,1.113685,1.113685,0.000025,1.1147895,0.004983,1.1142435
2019-04-29,1.114902,1.116994,1.114554,1.115026,1.115026,-0.000124,1.115774,0.00244,1.115369
2019-04-30,1.118418,1.122965,1.117656,1.118518,1.118518,-0.0001,1.1203105,0.005309,1.11938925
2019-05-01,1.121831,1.124999,1.121441,1.121604,1.121604,0.000227,1.12322,0.003558,1.12246875
2019-05-02,1.120185,1.121818,1.117356,1.120084,1.120084,0.000101,1.119587,0.004462,1.11986075
2019-05-03,1.117256,1.120072,1.114132,1.117356,1.117356,-0.0001,1.117102,0.00594,1.117204
2019-05-06,1.118706,1.120448,1.117993,1.118581,1.118581,0.000125,1.1192205,0.002455,1.118932
2019-05-07,1.120448,1.121957,1.117606,1.120185,1.120185,0.000263,1.1197815,0.004351,1.120049
2019-05-08,1.118956,1.1215,1.118956,1.119107,1.119107,-0.000151,1.120228,0.002544,1.11962975
2019-05-09,1.119746,1.1251,1.117568,1.119833,1.119833,-0.000087,1.121334,0.007532,1.12056175
2019-05-10,1.121856,1.125239,1.121856,1.122208,1.122208,-0.000352,1.1235475,0.003383,1.12278975
2019-05-13,1.123671,1.126342,1.12241,1.123646,1.123646,0.000025,1.124376,0.003932,1.12401725
2019-05-14,1.123242,1.124606,1.120486,1.123255,1.123255,-0.000013,1.122546,0.00412,1.12289725
2019-05-15,1.12036,1.122272,1.118043,1.120448,1.120448,-0.000088,1.1201575,0.004229,1.12028075
2019-05-16,1.120951,1.122435,1.117431,1.120724,1.120724,0.000227,1.119933,0.005004,1.12038525
2019-05-17,1.117481,1.118443,1.115735,1.117356,1.117356,0.000125,1.117089,0.002708,1.11725375
2019-05-20,1.116532,1.117701,1.115126,1.116532,1.116532,0,1.1164135,0.002575,1.11647275
2019-05-21,1.116944,1.118318,1.114243,1.116857,1.116857,0.000087,1.1162805,0.004075,1.1165905
2019-05-22,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-05-23,1.115511,1.117281,1.110951,1.115548,1.115548,-0.000037,1.114116,0.00633,1.11482275
2019-05-24,1.118381,1.121202,1.117805,1.118456,1.118456,-0.000075,1.1195035,0.003397,1.118961
2019-05-27,1.120636,1.121831,1.118806,1.120963,1.120963,-0.000327,1.1203185,0.003025,1.120559
2019-05-28,1.119357,1.119946,1.117181,1.119382,1.119382,-0.000025,1.1185635,0.002765,1.1189665
2019-05-29,1.117069,1.117568,1.112595,1.117069,1.117069,0,1.1150815,0.004973,1.11607525
2019-05-30,1.113834,1.114604,1.111852,1.113735,1.113735,0.000099,1.113228,0.002752,1.11350625
2019-05-31,1.112991,1.117943,1.112656,1.113115,1.113115,-0.000124,1.1152995,0.005287,1.11417625
2019-06-03,1.117343,1.1211,1.116221,1.117406,1.117406,-0.000063,1.1186605,0.004879,1.1180175
2019-06-04,1.124556,1.127777,1.122776,1.124632,1.124632,-0.000076,1.1252765,0.005001,1.12493525
2019-06-05,1.125505,1.130454,1.123987,1.125404,1.125404,0.000101,1.1272205,0.006467,1.1263375
2019-06-06,1.122725,1.130787,1.122385,1.122902,1.122902,-0.000177,1.126586,0.008402,1.12469975
2019-06-07,1.127548,1.134816,1.125315,1.12765,1.12765,-0.000102,1.1300655,0.009501,1.12883225
2019-06-10,1.1319,1.132695,1.129203,1.132016,1.132016,-0.000116,1.130949,0.003492,1.1314535
2019-06-11,1.131836,1.133273,1.13048,1.131811,1.131811,0.000025,1.1318765,0.002793,1.13185
2019-06-12,1.132939,1.134301,1.130851,1.132952,1.132952,-0.000013,1.132576,0.00345,1.13276075
2019-06-13,1.129305,1.1305,1.127116,1.129561,1.129561,-0.000256,1.128808,0.003384,1.1291205
2019-06-14,1.127955,1.12905,1.121504,1.128044,1.128044,-0.000089,1.125277,0.007546,1.12663825
2019-06-17,1.121604,1.1246,1.120536,1.121705,1.121705,-0.000101,1.122568,0.004064,1.12211125
2019-06-18,1.122712,1.1244,1.11823,1.12246,1.12246,0.000252,1.121315,0.00617,1.1219505
2019-06-19,1.119746,1.122208,1.118869,1.119821,1.119821,-0.000075,1.1205385,0.003339,1.120161
2019-06-20,1.123583,1.131516,1.123583,1.123848,1.123848,-0.000265,1.1275495,0.007933,1.1256325
2019-06-21,1.129318,1.133337,1.128363,1.129561,1.129561,-0.000243,1.13085,0.004974,1.13014475
2019-06-24,1.138304,1.140121,1.137385,1.138472,1.138472,-0.000168,1.138753,0.002736,1.1385705
2019-06-25,1.140017,1.141396,1.137838,1.14003,1.14003,-0.000013,1.139617,0.003558,1.13982025
2019-06-26,1.136855,1.138952,1.135087,1.136997,1.136997,-0.000142,1.1370195,0.003865,1.13697275
2019-06-27,1.137462,1.138304,1.134842,1.137475,1.137475,-0.000013,1.136573,0.003462,1.13702075
2019-06-28,1.137139,1.139341,1.136131,1.137294,1.137294,-0.000155,1.137736,0.00321,1.13747625
2019-07-01,1.136364,1.136751,1.130569,1.136493,1.136493,-0.000129,1.13366,0.006182,1.13504425
2019-07-02,1.128706,1.132105,1.127675,1.128745,1.128745,-0.000039,1.12989,0.00443,1.12930775
2019-07-03,1.129089,1.130531,1.12704,1.129305,1.129305,-0.000216,1.1287855,0.003491,1.12899125
2019-07-04,1.128796,1.129816,1.127434,1.128796,1.128796,0,1.128625,0.002382,1.1287105
2019-07-05,1.128605,1.128796,1.120825,1.128579,1.128579,0.000026,1.1248105,0.007971,1.12670125
2019-07-08,1.122788,1.123722,1.120838,1.122738,1.122738,0.00005,1.12228,0.002884,1.1225215
2019-07-09,1.121479,1.122208,1.119532,1.121604,1.121604,-0.000125,1.12087,0.002676,1.12120575
2019-07-10,1.120461,1.1263,1.12026,1.120825,1.120825,-0.000364,1.12328,0.00604,1.1219615
2019-07-11,1.126126,1.128796,1.125176,1.125885,1.125885,0.000241,1.126986,0.00362,1.12649575
2019-07-12,1.125024,1.1278,1.123974,1.125239,1.125239,-0.000215,1.125887,0.003826,1.12550925
2019-07-15,1.12718,1.128599,1.125568,1.127205,1.127205,-0.000025,1.1270835,0.003031,1.127138
2019-07-16,1.126088,1.126634,1.1209,1.126177,1.126177,-0.000089,1.123767,0.005734,1.12494975
2019-07-17,1.121328,1.123343,1.120109,1.121227,1.121227,0.000101,1.121726,0.003234,1.12150175
2019-07-18,1.122776,1.124733,1.120624,1.122965,1.122965,-0.000189,1.1226785,0.004109,1.1227745
2019-07-19,1.126152,1.127142,1.121504,1.126152,1.126152,0,1.124323,0.005638,1.1252375
2019-07-22,1.121806,1.122712,1.120838,1.121831,1.121831,-0.000025,1.121775,0.001874,1.12179675
2019-07-23,1.120498,1.121076,1.114964,1.120611,1.120611,-0.000113,1.11802,0.006112,1.11928725
2019-07-24,1.115101,1.115573,1.113003,1.115126,1.115126,-0.000025,1.114288,0.00257,1.11470075
2019-07-25,1.114231,1.118693,1.110383,1.114243,1.114243,-0.000012,1.114538,0.00831,1.1143875
2019-07-26,1.114517,1.115324,1.111568,1.114616,1.114616,-0.000099,1.113446,0.003756,1.11400625
2019-07-29,1.11309,1.114455,1.111444,1.113214,1.113214,-0.000124,1.1129495,0.003011,1.11305075
2019-07-30,1.114218,1.11581,1.113325,1.114305,1.114305,-0.000087,1.1145675,0.002485,1.1144145
2019-07-31,1.115735,1.116445,1.11278,1.115797,1.115797,-0.000062,1.1146125,0.003665,1.11518925
2019-08-01,1.107224,1.107297,1.102755,1.107175,1.107175,0.000049,1.105026,0.004542,1.10611275
2019-08-02,1.108181,1.11142,1.107076,1.107886,1.107886,0.000295,1.109248,0.004344,1.10864075
2019-08-05,1.110741,1.119946,1.110741,1.110803,1.110803,-0.000062,1.1153435,0.009205,1.11305775
2019-08-06,1.124265,1.124973,1.117069,1.124379,1.124379,-0.000114,1.121021,0.007904,1.1226715
2019-08-07,1.120586,1.124099,1.118093,1.120699,1.120699,-0.000113,1.121096,0.006006,1.12086925
2019-08-08,1.120486,1.122838,1.118443,1.120436,1.120436,0.00005,1.1206405,0.004395,1.12055075
2019-08-09,1.118731,1.121982,1.118406,1.118718,1.118718,0.000013,1.120194,0.003576,1.11945925
2019-08-12,1.120687,1.123028,1.116333,1.12085,1.12085,-0.000163,1.1196805,0.006695,1.1202245
2019-08-13,1.121831,1.122826,1.117818,1.121831,1.121831,0,1.120322,0.005008,1.1210765
2019-08-14,1.117756,1.1191,1.113995,1.117706,1.117706,0.00005,1.1165475,0.005105,1.11713925
2019-08-15,1.114504,1.1159,1.109558,1.11433,1.11433,0.000174,1.112729,0.006342,1.113573
2019-08-16,1.111136,1.111358,1.106746,1.111358,1.111358,-0.000222,1.109052,0.004612,1.1101495
2019-08-19,1.109385,1.111,1.10882,1.109385,1.109385,0,1.10991,0.00218,1.1096475
2019-08-20,1.108254,1.1099,1.106893,1.108316,1.108316,-0.000062,1.1083965,0.003007,1.10834075
2019-08-21,1.109853,1.110741,1.108881,1.109779,1.109779,0.000074,1.109811,0.00186,1.1098135
2019-08-22,1.109041,1.1114,1.106452,1.109078,1.109078,-0.000037,1.108926,0.004948,1.10899275
2019-08-23,1.108328,1.1149,1.1053,1.108402,1.108402,-0.000074,1.1101,0.0096,1.1092325
2019-08-26,1.114305,1.11525,1.11084,1.114305,1.114305,0,1.113045,0.00441,1.113675
2019-08-27,1.110112,1.111852,1.108881,1.110371,1.110371,-0.000259,1.1103665,0.002971,1.110304
2019-08-28,1.109004,1.110001,1.107444,1.109004,1.109004,0,1.1087225,0.002557,1.10886325
2019-08-29,1.108537,1.109016,1.10562,1.108586,1.108586,-0.000049,1.107318,0.003396,1.10793975
2019-08-30,1.105962,1.106097,1.09872,1.106195,1.106195,-0.000233,1.1024085,0.007377,1.1042435
2019-09-02,1.099094,1.099747,1.095878,1.099179,1.099179,-0.000085,1.0978125,0.003869,1.0984745
2019-09-03,1.096732,1.097731,1.09304,1.096852,1.096852,-0.00012,1.0953855,0.004691,1.09608875
2019-09-04,1.097358,1.103499,1.097273,1.097454,1.097454,-0.000096,1.100386,0.006226,1.098896
2019-09-05,1.103753,1.108279,1.101831,1.103497,1.103497,0.000256,1.105055,0.006448,1.10434
2019-09-06,1.103631,1.105742,1.102123,1.103631,1.103631,0,1.1039325,0.003619,1.10378175
2019-09-09,1.102074,1.106525,1.101613,1.102062,1.102062,0.000012,1.104069,0.004912,1.1030685
2019-09-10,1.104728,1.10595,1.103181,1.104838,1.104838,-0.00011,1.1045655,0.002769,1.10467425
2019-09-11,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-12,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-13,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-16,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-17,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-18,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-19,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-20,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-23,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-24,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-25,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-26,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-27,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-09-30,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-10-01,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-10-02,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-10-03,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-10-04,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-10-07,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-10-08,1.097273,1.0998,1.094667,1.097213,1.097213,0.00006,1.0972335,0.005133,1.09723825
2019-10-09,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2019-10-10,1.098587,1.103387,1.098044,1.09878,1.09878,-0.000193,1.1007155,0.005343,1.0996995
2019-10-11,1.101443,1.1062,1.100388,1.101103,1.101103,0.00034,1.103294,0.005812,1.1022835
2019-10-14,1.102816,1.1043,1.101516,1.103,1.103,-0.000184,1.102908,0.002784,1.102908
2019-10-15,1.102584,1.104545,1.099276,1.102901,1.102901,-0.000317,1.1019105,0.005269,1.1023265
2019-10-16,1.1034,1.107628,1.102354,1.103473,1.103473,-0.000073,1.104991,0.005274,1.10421375
2019-10-17,1.10743,1.113995,1.106586,1.107493,1.107493,-0.000063,1.1102905,0.007409,1.108876
2019-10-18,1.112718,1.116196,1.111506,1.112718,1.112718,0,1.113851,0.00469,1.1132845
2019-10-21,1.115611,1.118068,1.114,1.115573,1.115573,0.000038,1.116034,0.004068,1.115813
2019-10-22,1.1152,1.116071,1.112471,1.115175,1.115175,0.000025,1.114271,0.0036,1.11472925
2019-10-23,1.112966,1.113338,1.110803,1.112929,1.112929,0.000037,1.1120705,0.002535,1.112509
2019-10-24,1.113263,1.11657,1.109385,1.113239,1.113239,0.000024,1.1129775,0.007185,1.11311425
2019-10-25,1.110445,1.112595,1.108045,1.110396,1.110396,0.000049,1.11032,0.00455,1.11037025
2019-10-28,1.108475,1.110667,1.107714,1.108426,1.108426,0.000049,1.1091905,0.002953,1.1088205
2019-10-29,1.110248,1.111877,1.107506,1.109915,1.109915,0.000333,1.1096915,0.004371,1.1098865
2019-10-30,1.111222,1.112595,1.110334,1.111482,1.111482,-0.00026,1.1114645,0.002261,1.11140825
2019-10-31,1.115424,1.117693,1.113375,1.115449,1.115449,-0.000025,1.115534,0.004318,1.11548525
2019-11-01,1.115611,1.117443,1.113078,1.11571,1.11571,-0.000099,1.1152605,0.004365,1.1154605
2019-11-04,1.116944,1.117701,1.1142,1.116657,1.116657,0.000287,1.1159505,0.003501,1.1163755
2019-11-05,1.11283,1.1139,1.106464,1.112855,1.112855,-0.000025,1.110182,0.007436,1.11151225
2019-11-06,1.107444,1.109509,1.106746,1.10742,1.10742,0.000024,1.1081275,0.002763,1.10777975
2019-11-07,1.107064,1.109139,1.103801,1.10704,1.10704,0.000024,1.10647,0.005338,1.106761
2019-11-08,1.10346,1.103814,1.10178,1.10197,1.10197,0.00149,1.102797,0.002034,1.102756
2019-11-11,1.102281,1.104362,1.101722,1.102244,1.102244,0.000037,1.103042,0.00264,1.10265225
2019-11-12,1.103485,1.104118,1.100388,1.103546,1.103546,-0.000061,1.102253,0.00373,1.10288425
2019-11-13,1.101212,1.10205,1.10011,1.101237,1.101237,-0.000025,1.10108,0.00194,1.10115225
2019-11-14,1.100873,1.101783,1.099082,1.101322,1.101322,-0.000449,1.1004325,0.002701,1.100765
2019-11-15,1.102293,1.105583,1.101528,1.10205,1.10205,0.000243,1.1035555,0.004055,1.1028635
2019-11-18,1.1054,1.1091,1.1054,1.10551,1.10551,-0.00011,1.10725,0.0037,1.1063525
2019-11-19,1.107224,1.108525,1.106427,1.107236,1.107236,-0.000012,1.107476,0.002098,1.107353
2019-11-20,1.108033,1.108279,1.105363,1.108,1.108,0.000033,1.106821,0.002916,1.10741875
2019-11-21,1.107898,1.109644,1.106378,1.107886,1.107886,0.000012,1.108011,0.003266,1.1079515
2019-11-22,1.106562,1.107861,1.102864,1.106586,1.106586,-0.000024,1.1053625,0.004997,1.10596825
2019-11-25,1.102414,1.103387,1.100619,1.102256,1.102256,0.000158,1.102003,0.002768,1.102169
2019-11-26,1.1012,1.102657,1.1008,1.101443,1.101443,-0.000243,1.1017285,0.001857,1.101525
2019-11-27,1.102208,1.102208,1.099336,1.102256,1.102256,-0.000048,1.100772,0.002872,1.101502
2019-11-28,1.100606,1.101928,1.100158,1.100485,1.100485,0.000121,1.101043,0.00177,1.10079425
2019-11-29,1.101128,1.10267,1.098286,1.101176,1.101176,-0.000048,1.100478,0.004384,1.100815
2019-12-02,1.101771,1.108918,1.100376,1.101904,1.101904,-0.000133,1.104647,0.008542,1.10324225
2019-12-03,1.107604,1.109262,1.106648,1.107911,1.107911,-0.000307,1.107955,0.002614,1.10785625
2019-12-04,1.108181,1.111346,1.106795,1.108525,1.108525,-0.000344,1.1090705,0.004551,1.10871175
2019-12-05,1.108267,1.110494,1.107996,1.108303,1.108303,-0.000036,1.109245,0.002498,1.108765
2019-12-06,1.11042,1.111235,1.104228,1.110543,1.110543,-0.000123,1.1077315,0.007007,1.1091065
2019-12-09,1.10578,1.108033,1.1054,1.105889,1.105889,-0.000109,1.1067165,0.002633,1.1062755
2019-12-10,1.106452,1.109755,1.106354,1.106499,1.106499,-0.000047,1.1080545,0.003401,1.107265
2019-12-11,1.109385,1.109878,1.107175,1.109275,1.109275,0.00011,1.1085265,0.002703,1.10892825
2019-12-12,1.113325,1.115337,1.111185,1.113586,1.113586,-0.000261,1.113261,0.004152,1.11335825
2019-12-13,1.118343,1.118693,1.111889,1.118606,1.118606,-0.000263,1.115291,0.006804,1.11688275
2019-12-16,1.11252,1.115785,1.112347,1.112446,1.112446,0.000074,1.114066,0.003438,1.1132745
2019-12-17,1.11371,1.117319,1.11309,1.113697,1.113697,0.000013,1.1152045,0.004229,1.114454
2019-12-18,1.11515,1.11515,1.111136,1.115138,1.115138,0.000012,1.113143,0.004014,1.1141435
2019-12-19,1.111593,1.114243,1.110988,1.111593,1.111593,0,1.1126155,0.003255,1.11210425
2019-12-20,1.112372,1.112595,1.107432,1.112595,1.112595,-0.000223,1.1100135,0.005163,1.1112485
2019-12-23,1.107984,1.109755,1.10715,1.107984,1.107984,0,1.1084525,0.002605,1.10821825
2019-12-24,1.109299,1.109755,1.107064,1.109385,1.109385,-0.000086,1.1084095,0.002691,1.10887575
